title_normalized,n_arshkon,n_scraped,theme,ai_class,marker,change_class
software engineer - enterprise ai,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
software engineer - enterprise ai products,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
software engineer - enterprise applications,0.0,1.0,General SWE,other,none,new_2026
software engineer - enterprise browser,0.0,1.0,General SWE,other,none,new_2026
software engineer - enterprise file transfers,0.0,1.0,General SWE,other,none,new_2026
software engineer - enterprise loyalty,0.0,1.0,General SWE,other,none,new_2026
software engineer - enterprise products platforms,0.0,1.0,General SWE,other,none,new_2026
software engineer - entry-level,0.0,1.0,General SWE,other,none,new_2026
software engineer - environment platform,0.0,1.0,General SWE,other,none,new_2026
software engineer - eq derivatives pricing & risk,0.0,1.0,General SWE,other,none,new_2026
software engineer - equities prime sec lending technology,0.0,1.0,General SWE,other,none,new_2026
software engineer - equities prime sec lending technology houston,0.0,1.0,General SWE,other,none,new_2026
software engineer - eresources,0.0,1.0,General SWE,other,none,new_2026
software engineer - ethernet switching,0.0,1.0,General SWE,other,none,new_2026
software engineer - etl platform,0.0,1.0,General SWE,other,none,new_2026
software engineer - etl/elt pipelines / python / pyspark/ aws,0.0,1.0,General SWE,other,none,new_2026
software engineer - etl/informatica,0.0,1.0,General SWE,other,none,new_2026
software engineer - etn fixnet,0.0,1.0,General SWE,other,none,new_2026
software engineer - evening,0.0,1.0,General SWE,other,none,new_2026
software engineer - event sourcing & stream processing,0.0,1.0,General SWE,other,none,new_2026
software engineer - excel agent team,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
software engineer - experience hires (usa),0.0,1.0,General SWE,other,none,new_2026
software engineer - f-35 level,0.0,1.0,General SWE,other,none,new_2026
software engineer - f2f interview,0.0,1.0,General SWE,other,none,new_2026
software engineer - factory ai,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
software engineer - fallback and mission planning,0.0,1.0,General SWE,other,none,new_2026
software engineer - fares platform,0.0,1.0,General SWE,other,none,new_2026
software engineer - federal geospatial (remote),0.0,1.0,General SWE,other,none,new_2026
software engineer - fellow,0.0,1.0,General SWE,other,none,new_2026
software engineer - field systems,0.0,1.0,General SWE,other,none,new_2026
software engineer - finance engine,0.0,1.0,General SWE,other,none,new_2026
software engineer - finance technology,0.0,1.0,General SWE,other,none,new_2026
software engineer - finance technology - tcio - risk,0.0,1.0,General SWE,other,none,new_2026
software engineer - finance technology transformation,0.0,1.0,General SWE,other,none,new_2026
software engineer - financial crimes solutions,0.0,1.0,General SWE,other,none,new_2026
software engineer - financial ledger systems,0.0,1.0,General SWE,other,none,new_2026
"software engineer - financial platform, wallets",0.0,1.0,General SWE,other,none,new_2026
software engineer - financial systems,0.0,1.0,General SWE,other,none,new_2026
software engineer - firmware,0.0,1.0,Embedded/Systems,other,none,new_2026
software engineer - fixed income and derivatives,0.0,1.0,General SWE,other,none,new_2026
software engineer - fixed income and derivatives data technologies,0.0,1.0,General SWE,ai_domain,none,new_2026
software engineer - fixed income trading - global financial data powerhouse,0.0,1.0,General SWE,ai_domain,none,new_2026
software engineer - fleet management console,0.0,1.0,General SWE,other,none,new_2026
software engineer - fleet software management system,0.0,1.0,General SWE,other,none,new_2026
software engineer - flight management system (fms),0.0,1.0,General SWE,other,none,new_2026
"software engineer - flight management system - ""relocation offered""",0.0,1.0,General SWE,other,none,new_2026
software engineer - flight management system - \,0.0,1.0,General SWE,other,none,new_2026
software engineer - flight software,0.0,1.0,General SWE,other,none,new_2026
software engineer - flight test & integration,0.0,1.0,General SWE,other,none,new_2026
software engineer - flows and insight management,0.0,1.0,General SWE,other,none,new_2026
software engineer - flows platform,0.0,1.0,General SWE,other,none,new_2026
software engineer - flutter engineer,0.0,1.0,General SWE,other,none,new_2026
software engineer - ford pro intelligence,0.0,1.0,General SWE,other,none,new_2026
software engineer - forecasting & scheduling,0.0,1.0,General SWE,other,none,new_2026
software engineer - forecasting & simulation,0.0,1.0,General SWE,other,none,new_2026
software engineer - forge factory automation,0.0,1.0,General SWE,other,none,new_2026
"software engineer - forge, platform",0.0,1.0,General SWE,other,none,new_2026
software engineer - foundations (apex legends),0.0,1.0,General SWE,other,none,new_2026
software engineer - fraud data services and pipelines,0.0,1.0,General SWE,ai_domain,none,new_2026
software engineer - fraud/risk (java/ aws),0.0,1.0,General SWE,other,none,new_2026
software engineer - free bsd/c++,0.0,1.0,General SWE,other,none,new_2026
software engineer - frog artifactory/eks/java/aws,0.0,1.0,General SWE,other,none,new_2026
"software engineer - front end (teradyne, north reading)",0.0,1.0,Frontend/Web,other,none,new_2026
"software engineer - front end ai (bangkok based, relocation provided)",0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
software engineer - front end mobile,0.0,1.0,Frontend/Web,other,none,new_2026
software engineer - front-end,0.0,1.0,General SWE,other,none,new_2026
"software engineer - front-office trading (api, etl tool usage, java and/or c# programming) investment trading software fixed income and equities - charles river development",0.0,1.0,General SWE,other,none,new_2026
software engineer - frontend platform (machine identity management),0.0,1.0,Frontend/Web,other,none,new_2026
software engineer - frontend ui,0.0,1.0,Frontend/Web,other,none,new_2026
software engineer - fs,0.0,1.0,General SWE,other,none,new_2026
software engineer - fs/fe,0.0,1.0,General SWE,other,none,new_2026
software engineer - fulfillment,0.0,1.0,General SWE,other,none,new_2026
software engineer - full stack (api marketplace),0.0,1.0,Full Stack,other,none,new_2026
software engineer - full stack (early cancer detection),0.0,1.0,Full Stack,other,none,new_2026
software engineer - full stack (hybrid in atlanta),0.0,1.0,Full Stack,other,none,new_2026
software engineer - full stack (java/angular),0.0,1.0,Full Stack,other,none,new_2026
software engineer - full stack (network software),0.0,1.0,Full Stack,other,none,new_2026
software engineer - full stack (new york),0.0,1.0,Full Stack,other,none,new_2026
software engineer - full stack (python + spark),0.0,1.0,Full Stack,other,none,new_2026
"software engineer - full stack (python, aws, glue, pyspark)",0.0,1.0,Full Stack,other,none,new_2026
software engineer - full stack + aws + elastic / open search,0.0,1.0,Full Stack,other,none,new_2026
software engineer - full stack - data marketplace,0.0,1.0,Full Stack,ai_domain,none,new_2026
software engineer - full stack - java/react/aws,0.0,1.0,Full Stack,other,none,new_2026
"software engineer - full stack ai (bangkok based, relocation provided)",0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
software engineer - full stack angular/java/microservices,0.0,1.0,Full Stack,other,none,new_2026
"software engineer - full stack cloud (java, react, aws, graphql)",0.0,1.0,Full Stack,other,none,new_2026
software engineer - full stack developer (ai focus),0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
software engineer - full stack finance,0.0,1.0,Full Stack,other,none,new_2026
software engineer - full stack generative ai/llm,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
software engineer - full stack java,0.0,1.0,Full Stack,other,none,new_2026
software engineer - full stack java/react/aws,0.0,1.0,Full Stack,other,none,new_2026
software engineer - full stack microsoft azure developer,0.0,1.0,Full Stack,other,none,new_2026
software engineer - full stack typescript,0.0,1.0,Full Stack,other,none,new_2026
software engineer - full stack web,0.0,1.0,Frontend/Web,other,none,new_2026
software engineer - full stack web developer,0.0,1.0,Frontend/Web,other,none,new_2026
"software engineer - full stack, java, react, aws",0.0,1.0,Full Stack,other,none,new_2026
"software engineer - full stack, video platform",0.0,1.0,Full Stack,other,none,new_2026
software engineer - full stack-generative ai,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
software engineer - full stack/generative ai/llm,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
software engineer - full-stack java level,0.0,1.0,General SWE,other,none,new_2026
software engineer - full-stack java level 0,0.0,1.0,General SWE,other,none,new_2026
software engineer - full-stack/java/angular/python,0.0,1.0,General SWE,other,none,new_2026
software engineer - fullstack (front-end heavy),0.0,1.0,Full Stack,other,none,new_2026
software engineer - fullstack (nyc),0.0,1.0,Full Stack,other,none,new_2026
software engineer - fullstack - hr platform tech leader,0.0,1.0,Full Stack,other,none,new_2026
software engineer - fullstack - python/react,0.0,1.0,Full Stack,other,none,new_2026
software engineer - fullstack java/python/aws,0.0,1.0,Full Stack,other,none,new_2026
software engineer - fullstack python/django & react,0.0,1.0,Full Stack,other,none,new_2026
software engineer - fullstack w/aws,0.0,1.0,Full Stack,other,none,new_2026
"software engineer - fullstack, assistant",0.0,1.0,Full Stack,other,none,new_2026
"software engineer - fullstack, engagement growth",0.0,1.0,Full Stack,other,none,new_2026
software engineer - fully remote,0.0,1.0,General SWE,other,none,new_2026
software engineer - futures & options,0.0,1.0,General SWE,other,none,new_2026
software engineer - fx,0.0,1.0,General SWE,other,none,new_2026
software engineer - fx trading,0.0,1.0,General SWE,other,none,new_2026
software engineer - fxgo,0.0,1.0,General SWE,other,none,new_2026
software engineer - game engine network (c++),0.0,1.0,General SWE,other,none,new_2026
software engineer - game recording,0.0,1.0,General SWE,other,none,new_2026
"software engineer - game tech group, unreal ecosystem",0.0,1.0,General SWE,other,none,new_2026
software engineer - games | full stack,0.0,1.0,Full Stack,other,none,new_2026
software engineer - gcp ml engineer,0.0,1.0,General SWE,ai_domain,none,new_2026
software engineer - gcp vertex ai,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
software engineer - gen ai & agents,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
software engineer - gen ai / ml / python/java/aws,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
"software engineer - gen ai, java fs/python",0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
"software engineer - gen ai, java full stack",0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
"software engineer - genai (teradyne, north reading)",0.0,1.0,General SWE,other,none,new_2026
software engineer - genai performance and kernel,0.0,1.0,General SWE,other,none,new_2026
software engineer - generative ai,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
software engineer - geo targeting,0.0,1.0,General SWE,other,none,new_2026
software engineer - github copilot - coreai,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
software engineer - global finance technology,0.0,1.0,General SWE,other,none,new_2026
software engineer - global planning,0.0,1.0,General SWE,other,none,new_2026
software engineer - gm motorsports,0.0,1.0,General SWE,other,none,new_2026
software engineer - golang (remote),0.0,1.0,General SWE,other,none,new_2026
software engineer - governance team,0.0,1.0,General SWE,other,none,new_2026
software engineer - gpu kernels,0.0,1.0,General SWE,other,none,new_2026
software engineer - gpuaas,0.0,1.0,General SWE,other,none,new_2026
software engineer - grafana/bash/python/javascript,0.0,1.0,General SWE,other,none,new_2026
software engineer - graph platform,0.0,1.0,General SWE,other,none,new_2026
software engineer - groups,0.0,1.0,General SWE,other,none,new_2026
software engineer - growth,0.0,1.0,General SWE,other,none,new_2026
software engineer - growth (coreai),0.0,1.0,General SWE,other,none,new_2026
software engineer - growth platform,0.0,1.0,General SWE,other,none,new_2026
software engineer - guidewire,0.0,1.0,General SWE,other,none,new_2026
software engineer - hadoop infrastructure,0.0,1.0,General SWE,other,none,new_2026
software engineer - hammerhead,0.0,1.0,General SWE,other,none,new_2026
software engineer - hardware test,0.0,1.0,Embedded/Systems,other,none,new_2026
software engineer - hardware/os systems,0.0,1.0,Embedded/Systems,other,none,new_2026
software engineer - hashicorp secure,0.0,1.0,General SWE,other,none,new_2026
software engineer - hashicorp secure control plane,0.0,1.0,General SWE,other,none,new_2026
software engineer - hashicorp secure products,0.0,1.0,General SWE,other,none,new_2026
software engineer - hashicorp vault,0.0,1.0,General SWE,other,none,new_2026
software engineer - hcp terraform,0.0,1.0,General SWE,other,none,new_2026
software engineer - healthcare,0.0,1.0,General SWE,other,none,new_2026
