row_idx,uid,text_source,period,seniority_final,seniority_3level,is_aggregator,company_name_canonical,source,swe_classification_tier,yoe_extracted,period_bucket,emb_row,group,src_group,umap_x,umap_y,pca_x,pca_y
28191,linkedin_li-4389853863,llm,2026-03,unknown,unknown,False,Siemens Digital Industries Software,scraped,regex,8.0,2026,28191,2026 / unknown,scraped|unknown,9.4675865,4.278533,-0.31878644,0.09629257
12756,asaniczka_f1577e5956ddbb4d,llm,2024-01,entry,junior,True,Aditi Consulting,kaggle_asaniczka,regex,1.0,2024,12756,2024 / junior,kaggle_asaniczka|junior,9.798197,3.9123962,-0.1925356,0.03188175
30200,linkedin_li-4393083250,llm,2026-04,mid-senior,senior,True,Jobs via Dice,scraped,regex,6.0,2026,30200,2026 / senior,scraped|senior,10.507004,3.553773,-0.42655814,-0.0029533654
15469,asaniczka_dc1da7cd3c0b6756,llm,2024-01,mid-senior,senior,False,Vanguard,kaggle_asaniczka,regex,3.0,2024,15469,2024 / senior,kaggle_asaniczka|senior,7.7869754,6.4479327,-0.12375353,-0.015580609
5930,asaniczka_e31c51e510eb3579,llm,2024-01,mid-senior,senior,False,Spanco Solutions,kaggle_asaniczka,regex,,2024,5930,2024 / senior,kaggle_asaniczka|senior,4.9591928,5.3263083,0.02935075,-0.34710404
28538,linkedin_li-4390497202,llm,2026-03,unknown,unknown,True,Akshaya Inc,scraped,regex,8.0,2026,28538,2026 / unknown,scraped|unknown,7.0919714,4.02758,-0.39029866,0.19774355
27239,linkedin_li-4388479208,llm,2026-03,mid-senior,senior,False,Virtusa,scraped,regex,3.0,2026,27239,2026 / senior,scraped|senior,7.011416,3.6950634,-0.38005883,0.104407474
7053,asaniczka_f6205d08648637ff,llm,2024-01,unknown,unknown,False,Keylent Inc,kaggle_asaniczka,regex,,2024,7053,2024 / unknown,kaggle_asaniczka|unknown,9.907498,8.64036,-0.15585813,-0.30803618
29483,linkedin_li-4391920965,llm,2026-03,entry,junior,False,IBM,scraped,regex,,2026,29483,2026 / junior,scraped|junior,10.31907,5.587886,0.064622074,-0.13369863
31042,linkedin_li-4394713622,llm,2026-04,mid-senior,senior,False,CornerStone Technology Talent Services,scraped,regex,4.0,2026,31042,2026 / senior,scraped|senior,8.495781,3.882397,-0.36425972,0.10623543
21639,asaniczka_b5e4ea20bc55a73e,llm,2024-01,mid-senior,senior,False,Editech Staffing,kaggle_asaniczka,regex,3.0,2024,21639,2024 / senior,kaggle_asaniczka|senior,6.4181886,4.4025,-0.08370939,0.39167893
2653,arshkon_3902757561,llm,2024-04,mid-senior,senior,False,Boldyn Networks,kaggle_arshkon,regex,,2024,2653,2024 / senior,kaggle_arshkon|senior,8.247916,2.4035647,-0.11706783,0.33670515
20880,asaniczka_6551718586ad8c2a,llm,2024-01,unknown,unknown,False,VolunteerMatch,kaggle_asaniczka,regex,,2024,20880,2024 / unknown,kaggle_asaniczka|unknown,5.5793815,6.859374,0.18807334,0.12810041
4462,arshkon_3905885017,llm,2024-04,unknown,unknown,False,Fuerda Smartech,kaggle_arshkon,regex,,2024,4462,2024 / unknown,kaggle_arshkon|unknown,7.7019277,8.0954075,0.1269549,-0.10441114
1079,arshkon_3894881808,llm,2024-04,unknown,unknown,False,JRD Systems,kaggle_arshkon,title_lookup_llm,,2024,1079,2024 / unknown,kaggle_arshkon|unknown,10.518558,4.4757338,-0.2156695,0.3481732
28573,linkedin_li-4390637810,llm,2026-03,unknown,unknown,False,Leidos,scraped,regex,4.0,2026,28573,2026 / unknown,scraped|unknown,4.729334,5.8269773,0.20129772,0.05485876
7470,asaniczka_a2c4ca6309883f81,llm,2024-01,mid-senior,senior,False,doxy.me,kaggle_asaniczka,regex,,2024,7470,2024 / senior,kaggle_asaniczka|senior,10.049074,7.4423547,-0.3487466,-0.12878448
5384,asaniczka_9d17cbb7df968f96,llm,2024-01,mid-senior,senior,True,ClearanceJobs,kaggle_asaniczka,title_lookup_llm,4.0,2024,5384,2024 / senior,kaggle_asaniczka|senior,4.317642,7.34166,0.3654483,-0.03443958
16156,asaniczka_3df1d35cee69dd61,llm,2024-01,mid-senior,senior,False,Five Cubes,kaggle_asaniczka,regex,,2024,16156,2024 / senior,kaggle_asaniczka|senior,8.487863,6.996526,0.04515245,-0.2400124
33292,linkedin_li-4399410586,llm,2026-04,unknown,unknown,False,ITW Automotive,scraped,regex,,2026,33292,2026 / unknown,scraped|unknown,5.4193745,8.800533,0.3751722,0.062309906
20854,asaniczka_808f201a41df9fcc,llm,2024-01,entry,junior,True,ClearanceJobs,kaggle_asaniczka,regex,2.0,2024,20854,2024 / junior,kaggle_asaniczka|junior,7.8524075,5.810192,0.18592995,0.017138794
19444,asaniczka_0cbd1a506519b530,llm,2024-01,mid-senior,senior,False,NVIDIA,kaggle_asaniczka,regex,5.0,2024,19444,2024 / senior,kaggle_asaniczka|senior,4.9804707,4.571435,0.0035500228,-0.28415492
6040,asaniczka_e1024e0477e367d6,llm,2024-01,mid-senior,senior,False,Wabtec Corporation,kaggle_asaniczka,regex,5.0,2024,6040,2024 / senior,kaggle_asaniczka|senior,5.9474874,8.228012,0.2912085,0.065777466
4130,arshkon_3905310131,llm,2024-04,entry,junior,False,"Lowe's Companies, Inc.",kaggle_arshkon,regex,2.0,2024,4130,2024 / junior,kaggle_arshkon|junior,7.0121293,8.013437,0.15682165,-0.10188034
4224,arshkon_3905344934,llm,2024-04,unknown,unknown,False,People Tech Group Inc,kaggle_arshkon,title_lookup_llm,6.0,2024,4224,2024 / unknown,kaggle_arshkon|unknown,7.2735276,6.273209,-0.23495714,-0.12305379
28673,linkedin_li-4390750247,llm,2026-03,mid-senior,senior,True,MOONITSolutions Inc,scraped,regex,,2026,28673,2026 / senior,scraped|senior,8.807652,5.738016,-0.30297542,0.05576311
14833,asaniczka_cde211be4d44b5c1,llm,2024-01,entry,junior,False,1st10,kaggle_asaniczka,regex,,2024,14833,2024 / junior,kaggle_asaniczka|junior,10.835204,5.948799,-0.2378635,-0.14565545
17805,asaniczka_2e63448275a4a585,llm,2024-01,mid-senior,senior,False,GA-CCRi,kaggle_asaniczka,regex,2.0,2024,17805,2024 / senior,kaggle_asaniczka|senior,6.623439,8.502676,0.3051103,-0.04768333
28249,linkedin_li-4389922445,llm,2026-03,mid-senior,senior,False,LTK,scraped,regex,5.0,2026,28249,2026 / senior,scraped|senior,9.541964,8.230331,-0.16883363,-0.19484442
18098,asaniczka_3e32f54cdfc003fa,llm,2024-01,mid-senior,senior,False,WaferWire Cloud Technologies,kaggle_asaniczka,embedding_high,4.0,2024,18098,2024 / senior,kaggle_asaniczka|senior,5.672834,6.9850354,0.10355716,0.022629127
18535,asaniczka_4accaf1ae319a6e0,llm,2024-01,unknown,unknown,False,The Custom Group of Companies,kaggle_asaniczka,regex,2.0,2024,18535,2024 / unknown,kaggle_asaniczka|unknown,7.9290214,7.050351,0.12493679,-0.0104843825
222,arshkon_3885805678,llm,2024-04,mid-senior,senior,False,Capital One,kaggle_arshkon,regex,4.0,2024,222,2024 / senior,kaggle_arshkon|senior,11.031609,3.4578104,-0.43949866,0.09150486
27328,linkedin_li-4388566675,llm,2026-03,unknown,unknown,False,LightFeather,scraped,regex,4.0,2026,27328,2026 / unknown,scraped|unknown,7.8549337,2.4580767,-0.20243518,0.40400934
8270,asaniczka_abf45e775415f5cb,llm,2024-01,unknown,unknown,False,Ender-IT,kaggle_asaniczka,regex,,2024,8270,2024 / unknown,kaggle_asaniczka|unknown,8.887561,9.056607,-0.19742282,-0.17241833
3331,arshkon_3904093312,llm,2024-04,mid-senior,senior,False,maven,kaggle_arshkon,regex,2.0,2024,3331,2024 / senior,kaggle_arshkon|senior,7.0623536,9.041301,0.15304148,-0.27155474
24599,linkedin_li-4372984793,llm,2026-03,unknown,unknown,False,Amazon Web Services (AWS),scraped,regex,3.0,2026,24599,2026 / unknown,scraped|unknown,6.4679904,5.650433,0.07178384,-0.051203594
7585,asaniczka_647ad5994cc759ea,llm,2024-01,mid-senior,senior,False,"Jumpgate Solutions, LLC",kaggle_asaniczka,regex,10.0,2024,7585,2024 / senior,kaggle_asaniczka|senior,10.094314,8.261622,-0.025749251,-0.27213407
25607,linkedin_li-4381132263,llm,2026-03,unknown,unknown,False,Amazon Web Services (AWS),scraped,regex,8.0,2026,25607,2026 / unknown,scraped|unknown,7.748013,5.6543126,-0.13180926,0.086412415
27610,linkedin_li-4388903220,llm,2026-03,unknown,unknown,False,R1 Learning,scraped,regex,3.0,2026,27610,2026 / unknown,scraped|unknown,9.469847,7.98295,-0.32647914,-0.11171485
22870,linkedin_li-4339360663,llm,2026-03,unknown,unknown,False,Ivo,scraped,regex,,2026,22870,2026 / unknown,scraped|unknown,11.811803,6.8074093,-0.10451947,-0.36016482
26720,linkedin_li-4387292630,llm,2026-04,unknown,unknown,False,Microsoft,scraped,regex,2.0,2026,26720,2026 / unknown,scraped|unknown,8.744405,3.6753144,0.09766455,0.14421652
14998,asaniczka_41d846f163f94008,llm,2024-01,unknown,unknown,False,Allied Reliability,kaggle_asaniczka,title_lookup_llm,,2024,14998,2024 / unknown,kaggle_asaniczka|unknown,5.6870565,7.7916265,0.22625728,0.089379296
15473,asaniczka_b9116cad875ce186,llm,2024-01,mid-senior,senior,True,ClearanceJobs,kaggle_asaniczka,regex,,2024,15473,2024 / senior,kaggle_asaniczka|senior,7.2362976,6.7253227,0.027249917,0.091941044
30428,linkedin_li-4393593702,llm,2026-04,unknown,unknown,False,HYR Global Source Inc,scraped,regex,,2026,30428,2026 / unknown,scraped|unknown,9.695051,7.960422,-0.16433455,-0.38529706
28316,linkedin_li-4390027123,llm,2026-03,unknown,unknown,False,ECS,scraped,regex,,2026,28316,2026 / unknown,scraped|unknown,6.6627016,4.195484,-0.06005457,0.31636
20264,asaniczka_52812c3196c2ca4e,llm,2024-01,director,senior,True,ClearanceJobs,kaggle_asaniczka,regex,13.0,2024,20264,2024 / senior,kaggle_asaniczka|senior,3.218971,7.4634743,0.13769716,0.124313995
15438,asaniczka_c637a7aa40c006dd,llm,2024-01,unknown,unknown,False,Lumicity,kaggle_asaniczka,title_lookup_llm,2.0,2024,15438,2024 / unknown,kaggle_asaniczka|unknown,5.29991,8.634938,0.33738166,0.049955502
10778,asaniczka_f7780884a41780e5,llm,2024-01,mid-senior,senior,False,ASSA ABLOY Group,kaggle_asaniczka,embedding_high,5.0,2024,10778,2024 / senior,kaggle_asaniczka|senior,3.495657,5.6534066,0.140684,-0.16108085
28293,linkedin_li-4389988659,llm,2026-03,mid-senior,senior,False,NVIDIA,scraped,regex,8.0,2026,28293,2026 / senior,scraped|senior,4.3927875,5.126874,0.16365023,-0.104220696
26388,linkedin_li-4385792940,llm,2026-03,unknown,unknown,False,YO IT Consulting,scraped,regex,,2026,26388,2026 / unknown,scraped|unknown,11.953671,6.624215,0.17717543,-0.15720886
33118,linkedin_li-4399047188,llm,2026-04,unknown,unknown,False,STAFFXPERT LLC,scraped,regex,,2026,33118,2026 / unknown,scraped|unknown,8.058141,4.762622,-0.34645015,0.06358786
3944,arshkon_3905210376,llm,2024-04,mid-senior,senior,False,Cisco,kaggle_arshkon,regex,3.0,2024,3944,2024 / senior,kaggle_arshkon|senior,12.126417,6.2121882,0.10292103,-0.29962385
32843,linkedin_li-4398561561,llm,2026-04,mid-senior,senior,False,"American Unit, Inc",scraped,regex,,2026,32843,2026 / senior,scraped|senior,9.673484,3.6162503,-0.0065480247,0.07059987
29722,linkedin_li-4392307756,llm,2026-03,mid-senior,senior,False,Restaurant365,scraped,regex,6.0,2026,29722,2026 / senior,scraped|senior,7.123844,3.2102475,-0.35897326,0.34706295
21829,linkedin_li-4255817083,llm,2026-03,unknown,unknown,False,Meta,scraped,regex,8.0,2026,21829,2026 / unknown,scraped|unknown,6.8556542,8.079071,0.19299257,-0.061645657
30446,linkedin_li-4393804770,llm,2026-04,mid-senior,senior,True,Nous Infosystems,scraped,regex,6.0,2026,30446,2026 / senior,scraped|senior,8.333861,3.6178236,-0.32563788,0.1906359
23959,linkedin_li-4366508880,llm,2026-04,mid-senior,senior,False,Valon,scraped,regex,4.0,2026,23959,2026 / senior,scraped|senior,7.2307444,4.2255383,-0.17853086,-0.06750277
23177,linkedin_li-4348413829,llm,2026-03,mid-senior,senior,False,Walmart,scraped,regex,3.0,2026,23177,2026 / senior,scraped|senior,10.426238,5.7162113,-0.11128874,0.032830715
9638,asaniczka_57eb02ae67651063,llm,2024-01,unknown,unknown,False,SilverEdge,kaggle_asaniczka,regex,15.0,2024,9638,2024 / unknown,kaggle_asaniczka|unknown,6.028685,7.70887,0.21012124,0.040304884
28706,linkedin_li-4390801212,llm,2026-03,unknown,unknown,False,Leidos,scraped,regex,,2026,28706,2026 / unknown,scraped|unknown,7.619547,3.7646115,-0.19915257,0.36362916
33163,linkedin_li-4399110677,llm,2026-04,unknown,unknown,True,Jobs via Dice,scraped,regex,1.0,2026,33163,2026 / unknown,scraped|unknown,9.908087,8.38333,-0.15231204,-0.1717997
3112,arshkon_3903800875,llm,2024-04,mid-senior,senior,False,Capital One,kaggle_arshkon,regex,8.0,2024,3112,2024 / senior,kaggle_arshkon|senior,11.641693,3.3614295,-0.38781995,-0.14679942
21894,linkedin_li-4274340488,llm,2026-03,unknown,unknown,False,Razorfish,scraped,regex,3.0,2026,21894,2026 / unknown,scraped|unknown,10.950835,4.680579,-0.17785312,0.15356423
6653,asaniczka_638fd128ef50a177,llm,2024-01,mid-senior,senior,False,The Farmer's Dog,kaggle_asaniczka,regex,5.0,2024,6653,2024 / senior,kaggle_asaniczka|senior,6.870898,3.5455477,-0.28255814,0.16250701
28044,linkedin_li-4389714819,llm,2026-03,unknown,unknown,False,Raas Infotek,scraped,regex,,2026,28044,2026 / unknown,scraped|unknown,9.186471,6.4761395,-0.2228599,-0.1798974
25789,linkedin_li-4382388571,llm,2026-03,mid-senior,senior,False,Walgreens,scraped,regex,8.0,2026,25789,2026 / senior,scraped|senior,7.664675,6.586663,0.0129938945,0.105201766
3618,arshkon_3904576339,llm,2024-04,unknown,unknown,False,eTeam,kaggle_arshkon,regex,,2024,3618,2024 / unknown,kaggle_arshkon|unknown,7.6365304,6.5380487,-0.12114397,0.04444103
28729,linkedin_li-4390849453,llm,2026-03,mid-senior,senior,False,Raytheon,scraped,regex,5.0,2026,28729,2026 / senior,scraped|senior,5.0082517,7.130808,0.24928343,0.30619842
19549,asaniczka_da228e2fab1abce7,llm,2024-01,mid-senior,senior,False,Software Resources,kaggle_asaniczka,regex,8.0,2024,19549,2024 / senior,kaggle_asaniczka|senior,7.5244503,7.6510296,0.07305378,0.01925832
5715,asaniczka_c2e5261560280a79,llm,2024-01,mid-senior,senior,False,NVIDIA,kaggle_asaniczka,regex,8.0,2024,5715,2024 / senior,kaggle_asaniczka|senior,5.0537324,4.5865693,-0.033083297,-0.2244985
29222,linkedin_li-4391666786,llm,2026-03,mid-senior,senior,False,ITC Infotech,scraped,regex,7.0,2026,29222,2026 / senior,scraped|senior,6.891335,3.6119392,-0.2015159,0.39378184
27243,linkedin_li-4388498732,llm,2026-03,unknown,unknown,False,Vista Applied Solutions Group Inc,scraped,regex,5.0,2026,27243,2026 / unknown,scraped|unknown,9.259788,3.3300827,-0.1064152,0.14184849
22211,linkedin_li-4310473623,llm,2026-03,mid-senior,senior,False,Anduril Industries,scraped,regex,,2026,22211,2026 / senior,scraped|senior,4.2829823,5.691507,0.20721138,-0.08794877
28996,linkedin_li-4391349021,llm,2026-03,unknown,unknown,False,Compunnel Inc.,scraped,regex,10.0,2026,28996,2026 / unknown,scraped|unknown,8.964227,6.6492114,-0.38117564,-0.027517512
27865,linkedin_li-4389296393,llm,2026-03,mid-senior,senior,False,Amazon Web Services (AWS),scraped,regex,5.0,2026,27865,2026 / senior,scraped|senior,8.224002,4.0235863,-0.28898937,0.105970874
32704,linkedin_li-4398263611,llm,2026-04,unknown,unknown,False,Eliassen Group,scraped,regex,,2026,32704,2026 / unknown,scraped|unknown,7.774668,6.1105614,-0.047032967,0.05305974
22289,linkedin_li-4315914171,llm,2026-04,mid-senior,senior,False,Invisible Technologies,scraped,regex,,2026,22289,2026 / senior,scraped|senior,10.974445,6.063774,-0.09472065,0.011650875
25625,linkedin_li-4381302826,llm,2026-03,unknown,unknown,False,"Ichor Systems, Inc.",scraped,title_lookup_llm,4.0,2026,25625,2026 / unknown,scraped|unknown,4.6019998,8.378744,0.46425432,0.058340892
7229,asaniczka_e45ba2d2e94d1e23,llm,2024-01,unknown,unknown,False,"Linchpin Solutions, Inc.",kaggle_asaniczka,regex,8.0,2024,7229,2024 / unknown,kaggle_asaniczka|unknown,5.314177,5.659303,0.19120038,-0.015862897
26250,linkedin_li-4385322136,llm,2026-04,mid-senior,senior,False,Live Nation Entertainment,scraped,regex,,2026,26250,2026 / senior,scraped|senior,9.058742,4.5282736,-0.2322175,0.07989733
3003,arshkon_3903448346,llm,2024-04,mid-senior,senior,False,Cloud Destinations,kaggle_arshkon,regex,5.0,2024,3003,2024 / senior,kaggle_arshkon|senior,6.932114,3.9853446,-0.2507593,0.26243228
10459,asaniczka_f3c30b83d9270575,llm,2024-01,unknown,unknown,False,SmarTek21,kaggle_asaniczka,regex,5.0,2024,10459,2024 / unknown,kaggle_asaniczka|unknown,8.403196,7.311315,-0.08718285,-0.12594357
5464,asaniczka_26536f71b1d2f65a,llm,2024-01,unknown,unknown,False,SilverEdge,kaggle_asaniczka,regex,,2024,5464,2024 / unknown,kaggle_asaniczka|unknown,4.144,8.577031,0.39299583,0.08769153
7843,asaniczka_38964181d14bcea6,llm,2024-01,unknown,unknown,False,RICEFW Technologies Inc,kaggle_asaniczka,regex,4.0,2024,7843,2024 / unknown,kaggle_asaniczka|unknown,6.7216597,6.224376,0.08352391,0.1305282
12147,asaniczka_72b6d14dcf38da70,llm,2024-01,mid-senior,senior,False,World Wide Technology,kaggle_asaniczka,title_lookup_llm,,2024,12147,2024 / senior,kaggle_asaniczka|senior,8.146448,3.3744428,-0.16622327,0.15269916
18161,asaniczka_a3d511bea4f07fbd,llm,2024-01,unknown,unknown,True,ClearanceJobs,kaggle_asaniczka,title_lookup_llm,10.0,2024,18161,2024 / unknown,kaggle_asaniczka|unknown,5.2631106,7.352236,0.31425196,0.24322616
15557,asaniczka_8942c2cd72600f78,llm,2024-01,mid-senior,senior,False,Regeneron,kaggle_asaniczka,title_lookup_llm,5.0,2024,15557,2024 / senior,kaggle_asaniczka|senior,4.9601555,8.428575,0.31279922,0.015820146
31663,linkedin_li-4396021907,llm,2026-04,unknown,unknown,False,Children's Hospital Colorado,scraped,regex,,2026,31663,2026 / unknown,scraped|unknown,5.8466735,7.9513183,0.19289087,0.1003861
18112,asaniczka_00fadee8350a0e88,llm,2024-01,unknown,unknown,False,Accroid Inc,kaggle_asaniczka,embedding_high,3.0,2024,18112,2024 / unknown,kaggle_asaniczka|unknown,6.8020315,5.944872,0.047448404,-0.117782064
32204,linkedin_li-4397490967,llm,2026-04,mid-senior,senior,False,PSC by Rocket Lab,scraped,regex,8.0,2026,32204,2026 / senior,scraped|senior,3.886201,6.5031943,0.35165668,-0.03399135
6386,asaniczka_0b2175006b5ebd1d,llm,2024-01,unknown,unknown,False,ByteDance,kaggle_asaniczka,regex,3.0,2024,6386,2024 / unknown,kaggle_asaniczka|unknown,6.8556867,5.315702,-0.103909954,-0.03214003
2799,arshkon_3902837870,llm,2024-04,entry,junior,False,GM Financial,kaggle_arshkon,regex,,2024,2799,2024 / junior,kaggle_arshkon|junior,6.4917383,3.5908172,-0.17633034,0.33464205
27372,linkedin_li-4388599048,llm,2026-03,mid-senior,senior,False,TrendAI,scraped,regex,5.0,2026,27372,2026 / senior,scraped|senior,8.407615,5.710936,-0.31236333,-0.041257426
22432,linkedin_li-4321273298,llm,2026-03,unknown,unknown,False,Draper,scraped,regex,3.0,2026,22432,2026 / unknown,scraped|unknown,4.123716,6.1986485,0.32582784,0.00036914647
1643,arshkon_3900961626,llm,2024-04,unknown,unknown,False,UST,kaggle_arshkon,regex,,2024,1643,2024 / unknown,kaggle_arshkon|unknown,6.7481284,3.0604804,-0.0704519,0.27781534
21597,asaniczka_48abf288b8b15d37,llm,2024-01,unknown,unknown,False,The Xela Group,kaggle_asaniczka,regex,,2024,21597,2024 / unknown,kaggle_asaniczka|unknown,8.216762,7.040703,0.08537436,-0.17548336
27774,linkedin_li-4389061422,llm,2026-03,entry,junior,False,Chewy,scraped,regex,1.0,2026,27774,2026 / junior,scraped|junior,6.262361,3.9172332,-0.22891568,0.11577164
811,arshkon_3891071118,llm,2024-04,mid-senior,senior,False,Us Technology International Private Limited,kaggle_arshkon,regex,10.0,2024,811,2024 / senior,kaggle_arshkon|senior,9.504747,8.084064,-0.24183361,-0.1818707
30012,linkedin_li-4393002251,llm,2026-04,unknown,unknown,False,Avance Consulting,scraped,regex,,2026,30012,2026 / unknown,scraped|unknown,9.869356,3.182529,-0.34007883,-0.04022427
24627,linkedin_li-4373222210,llm,2026-03,mid-senior,senior,False,JPMorgan Chase & Co.,scraped,regex,8.0,2026,24627,2026 / senior,scraped|senior,9.634443,4.538556,-0.16310628,0.019487038
9367,asaniczka_65d96b5b3ddfb43e,llm,2024-01,mid-senior,senior,False,Walmart,kaggle_asaniczka,regex,,2024,9367,2024 / senior,kaggle_asaniczka|senior,9.247102,5.0323076,-0.23500328,0.014274001
29601,linkedin_li-4392088915,llm,2026-03,mid-senior,senior,False,Optum,scraped,regex,5.0,2026,29601,2026 / senior,scraped|senior,6.737267,3.7914104,-0.20289294,0.2416495
28438,linkedin_li-4390319953,llm,2026-03,unknown,unknown,True,Lensa,scraped,regex,,2026,28438,2026 / unknown,scraped|unknown,11.354572,6.5797877,0.022033192,-0.11221537
21002,asaniczka_2a71c0f2e4938fa6,llm,2024-01,unknown,unknown,False,"Onyx Point, LLC.",kaggle_asaniczka,regex,20.0,2024,21002,2024 / unknown,kaggle_asaniczka|unknown,6.0220256,5.355543,0.029873628,0.21898519
27579,linkedin_li-4388779409,llm,2026-03,mid-senior,senior,False,Alignerr,scraped,regex,3.0,2026,27579,2026 / senior,scraped|senior,10.371379,6.5408645,-0.013875641,-0.21935086
18501,asaniczka_a9e22281df8014ee,llm,2024-01,mid-senior,senior,True,Capital One,kaggle_asaniczka,regex,,2024,18501,2024 / senior,kaggle_asaniczka|senior,11.15587,3.549684,-0.13407819,0.19018202
34043,linkedin_li-4401383820,llm,2026-04,associate,mid,False,PNC,scraped,regex,,2026,34043,2026 / mid,scraped|mid,10.2590065,3.6333969,-0.12714651,-0.011035293
30967,linkedin_li-4394663187,llm,2026-04,unknown,unknown,False,Crescens Inc.,scraped,regex,7.0,2026,30967,2026 / unknown,scraped|unknown,7.6754575,6.810418,-0.062671185,0.09101109
